Nro;Tipo Doc;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto;
1956;33;Del Giro;96899100-0;COMERCIALIZADORA DITEC AUTOMOVILES S A;1127636;21-11-2017;21-11-2017 15:03;0;1064110;202181;;;1266291;;;;;0;;;;;
1957;33;Del Giro;96899100-0;COMERCIALIZADORA DITEC AUTOMOVILES S A;1127637;21-11-2017;21-11-2017 15:05;0;921175;175023;;;1096198;;;;;0;;;;;
1958;33;Del Giro;92606000-7;Servicio Lucas Blandford S.A.;1017137;21-11-2017;21-11-2017 15:05;0;351528;66790;;;418318;;;;;0;;;;;
1959;33;Del Giro;81915900-9;COOP DE SERVICIOS DE DUENOS DE AUTOTOBUS;94666;21-11-2017;21-11-2017 15:05;0;18745;3562;;;25000;;;;;0;;28;2693;1;
1960;33;Del Giro;78703910-3;FORD MOTOR COMPANY CHILE SPA;155903;21-11-2017;21-11-2017 15:33;0;39014;7413;;;46427;;;;;0;;;;;
1961;33;Del Giro;78703910-3;FORD MOTOR COMPANY CHILE SPA;155904;21-11-2017;21-11-2017 15:33;0;61397;11665;;;73062;;;;;0;;;;;
1962;33;Del Giro;78703910-3;FORD MOTOR COMPANY CHILE SPA;155905;21-11-2017;21-11-2017 15:33;0;111935;21268;;;133203;;;;;0;;;;;
1963;33;Del Giro;78703910-3;FORD MOTOR COMPANY CHILE SPA;155906;21-11-2017;21-11-2017 15:33;0;12733;2419;;;15152;;;;;0;;;;;
1964;33;Del Giro;78703910-3;FORD MOTOR COMPANY CHILE SPA;155907;21-11-2017;21-11-2017 15:33;0;176506;33536;;;210042;;;;;0;;;;;
1965;33;Del Giro;92606000-7;Servicio Lucas Blandford S.A.;1017145;21-11-2017;21-11-2017 15:33;0;478000;90820;;;568820;;;;;0;;;;;
1966;33;Del Giro;96899100-0;COMERCIALIZADORA DITEC AUTOMOVILES S A;1127638;21-11-2017;21-11-2017 15:06;0;357487;67923;;;425410;;;;;0;;;;;
1967;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;249124;21-11-2017;21-11-2017 15:15;0;120117;22822;;;142939;;;;;0;;;;;
1968;33;Del Giro;76245828-4;Porsche Chile SpA;1230950;21-11-2017;21-11-2017 15:42;0;213489;40563;;;254052;;;;;0;;;;;
1969;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;249133;21-11-2017;21-11-2017 15:21;0;67255;12778;;;80033;;;;;0;;;;;
1970;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;249141;21-11-2017;21-11-2017 15:24;0;679218;129051;;;808269;;;;;0;;;;;
1971;33;Del Giro;93297000-7;SUBARU CHILE S.A.;164319;21-11-2017;21-11-2017 15:52;0;431070;81903;;;512973;;;;;0;;;;;
1972;33;Del Giro;91502000-3;SALINAS Y FABRES S.A.;2208481;21-11-2017;21-11-2017 15:29;0;30839;5859;;;36698;;;;;0;;;;;
1973;33;Del Giro;91502000-3;SALINAS Y FABRES S.A.;2208482;21-11-2017;21-11-2017 15:29;0;231702;44023;;;275725;;;;;0;;;;;
1974;33;Del Giro;76245828-4;Porsche Chile SpA;1230943;21-11-2017;21-11-2017 15:29;0;191086;36306;;;227392;;;;;0;;;;;
1975;33;Del Giro;96931150-K;KIA CHILE S.A.;505639;21-11-2017;21-11-2017 15:29;0;402168;76412;;;478580;;;;;0;;;;;
1976;33;Del Giro;76245828-4;Porsche Chile SpA;1230946;21-11-2017;21-11-2017 15:30;0;275452;52336;;;327788;;;;;0;;;;;
1977;33;Del Giro;76005843-2;South Pacific Motor Chile S.A;78312;21-11-2017;21-11-2017 15:34;0;101250;19238;;;120488;;;;;0;;;;;
1978;33;Del Giro;96931150-K;KIA CHILE S.A.;505651;21-11-2017;21-11-2017 15:57;0;256693;48772;;;305465;;;;;0;;;;;
1979;33;Del Giro;96931150-K;KIA CHILE S.A.;505641;21-11-2017;21-11-2017 15:36;0;155796;29601;;;185397;;;;;0;;;;;
1980;33;Del Giro;93297000-7;SUBARU CHILE S.A.;164317;21-11-2017;21-11-2017 15:39;0;246648;46863;;;293511;;;;;0;;;;;
1981;33;Del Giro;76219192-K;COMERCIAL H H LIMITADA;14368;21-11-2017;21-11-2017 16:10;0;152148;28908;;;181056;;;;;0;;;;;
1982;61;Del Giro;76245828-4;Porsche Chile SpA;3017985;21-11-2017;21-11-2017 16:18;0;17185463;3265238;;;20450701;;;;;0;;;;;
1983;61;Del Giro;76245828-4;Porsche Chile SpA;3017986;21-11-2017;21-11-2017 16:18;0;5521513;1049087;;;6570600;;;;;0;;;;;
1984;33;Del Giro;79888310-0;COMERCIALIZADORA DE REPUESTOS VIGFOR LTDA.;143962;21-11-2017;21-11-2017 16:18;0;17235;3275;;;20510;;;;;0;;;;;
1985;33;Del Giro;93297000-7;SUBARU CHILE S.A.;164320;21-11-2017;21-11-2017 15:57;0;222703;42314;;;265017;;;;;0;;;;;
1986;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362863;21-11-2017;21-11-2017 16:06;0;11215;2131;;;13346;;;;;0;;;;;
1987;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;249146;21-11-2017;21-11-2017 16:31;0;652343;123945;;;776288;;;;;0;;;;;
1988;61;Del Giro;76219192-K;COMERCIAL H H LIMITADA;608;21-11-2017;21-11-2017 16:12;0;152148;28908;;;181056;;;;;0;;;;;
1989;33;Del Giro;96899100-0;COMERCIALIZADORA DITEC AUTOMOVILES S A;1127651;21-11-2017;21-11-2017 16:15;0;191755;36433;;;228188;;;;;0;;;;;
1990;33;Del Giro;78701740-1;WURTH CHILE LIMITADA;775183;21-11-2017;21-11-2017 16:16;0;300230;57044;;;357274;;;;;0;;;;;
1991;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;249156;21-11-2017;21-11-2017 16:38;0;99948;18990;;;118938;;;;;0;;;;;
1992;33;Del Giro;5093979-0;DAVID ENRIQUE BENITEZ MARTINEZ;2564;21-11-2017;21-11-2017 16:38;0;21849;4151;;;26000;;;;;0;;;;;
1993;61;Del Giro;76245828-4;Porsche Chile SpA;3017982;21-11-2017;21-11-2017 16:18;0;11464601;2178274;;;13642875;;;;;0;;;;;
1994;61;Del Giro;76245828-4;Porsche Chile SpA;3017983;21-11-2017;21-11-2017 16:18;0;8442298;1604037;;;10046335;;;;;0;;;;;
1995;33;Del Giro;76639078-1;COMERCIALIZADORA  STINGUER BIO BIO LIMITADA;153;21-11-2017;21-11-2017 16:20;0;60500;11495;;;71995;;;;;0;;;;;
1996;33;Del Giro;52004833-2;EDUARDO RAZAZI SERVICIO INTEGRAL AUTOMOTRIZ E I R L;2078;21-11-2017;21-11-2017 16:27;0;118488;22513;;;141001;;;;;0;;;;;
1997;33;Del Giro;76603344-K;INVERSIONES ELENA LIMITADA;298;21-11-2017;21-11-2017 16:50;0;359982;68397;;;428379;;;;;0;;;;;
1998;33;Del Giro;96979380-6;IMPORTADORA Y EXPORTADORA CONO ESTE S A;6479;21-11-2017;21-11-2017 16:53;0;50490;9593;;;60083;;;;;0;;;;;
1999;33;Del Giro;85121100-4;AUTOMOTRIZ ANTUMALAL LTDA.;136216;21-11-2017;21-11-2017 16:34;0;97493;18524;;;116017;;;;;0;;;;;
2000;33;Del Giro;96809310-K;AGUAS CORDILLERA S.A.;417175;16-11-2017;21-11-2017 16:57;0;242713;46115;;;288828;;;;;0;;;;;
2001;33;Del Giro;96809310-K;AGUAS CORDILLERA S.A.;417174;16-11-2017;21-11-2017 16:57;0;86484;16432;;;102916;;;;;0;;;;;
2002;33;Del Giro;76419186-2;SOCIEDAD COMERCIAL PRIETO EQUIPAMIENTO LTDA;5879;21-11-2017;21-11-2017 17:01;0;121849;23151;;;145000;;;;;0;;;;;
2003;33;Del Giro;50990460-K;PALACIOS OLIVA RENE ARMANDO Y OTRO;206;21-11-2017;21-11-2017 16:38;0;20000;3800;;;23800;;;;;0;;;;;
2004;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;249160;21-11-2017;21-11-2017 16:40;0;16966;3224;;;20190;;;;;0;;;;;
2005;33;Del Giro;96792430-K;SODIMAC S.A.;87252334;21-11-2017;21-11-2017 17:08;0;33580;6380;;;39960;;;;;0;;;;;
2006;33;Del Giro;11450174-3;PATRICIO ANDRES BREVIS SARAVIA;4814;21-11-2017;21-11-2017 16:43;0;200000;38000;;;238000;;;;;0;;;;;
2007;33;Del Giro;76619520-2;SOCIEDAD COMERCIALIZADORA Y DISTRIBUIDORA TORO BELLO Y OTRO LIMITADA;1001;21-11-2017;21-11-2017 16:52;0;25000;4750;;;29750;;;;;0;;;;;
2008;33;Del Giro;96809310-K;AGUAS CORDILLERA S.A.;417176;16-11-2017;21-11-2017 16:57;0;62567;11888;;;74455;;;;;0;;;;;
2009;33;Del Giro;9454528-5;FERNANDO ANTONIO RODRIGUEZ MUNOZ;6848;21-11-2017;21-11-2017 17:29;0;10924;2076;;;13000;;;;;0;;;;;
2010;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;249184;21-11-2017;21-11-2017 17:33;0;23500;4465;;;27965;;;;;0;;;;;
2011;33;Del Giro;86855300-6;RIOSAN CIA. LTDA;67944;21-11-2017;21-11-2017 17:08;0;39900;7581;;;47481;;;;;0;;;;;
2012;61;Del Giro;76752933-3;BANQUETERÍA NEWEN DEL SUR SPA;2;21-11-2017;21-11-2017 17:09;0;60000;11400;;;71400;;;;;0;;;;;
2013;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;249167;21-11-2017;21-11-2017 17:12;0;285167;54182;;;339349;;;;;0;;;;;
2014;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;249172;21-11-2017;21-11-2017 17:12;0;2064;392;;;2456;;;;;0;;;;;
2015;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;249178;21-11-2017;21-11-2017 17:14;0;231281;43943;;;275224;;;;;0;;;;;
2016;33;Del Giro;76752933-3;BANQUETERÍA NEWEN DEL SUR SPA;20;21-11-2017;21-11-2017 17:16;0;60000;11400;;;71400;;;;;0;;;;;
2017;33;Del Giro;96364000-5;MMC Chile S.A.;436433;21-11-2017;21-11-2017 17:17;0;18007;3421;;;21428;;;;;0;;;;;
2018;33;Del Giro;96364000-5;MMC Chile S.A.;436434;21-11-2017;21-11-2017 17:17;0;79784;15159;;;94943;;;;;0;;;;;
2019;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232875;21-11-2017;21-11-2017 17:51;0;19280672;3663328;;;22944000;;;;;0;;;;;
2020;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232877;21-11-2017;21-11-2017 17:51;0;8633529;1640371;;;10273900;;;;;0;;;;;
2021;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232876;21-11-2017;21-11-2017 17:51;0;51752423;9832960;;;61585383;;;;;0;;;;;
2022;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232880;21-11-2017;21-11-2017 17:51;0;9563361;1817039;;;11380400;;;;;0;;;;;
2023;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232879;21-11-2017;21-11-2017 17:51;0;9551176;1814724;;;11365900;;;;;0;;;;;
2024;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232881;21-11-2017;21-11-2017 17:51;0;14248992;2707308;;;16956300;;;;;0;;;;;
2025;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232878;21-11-2017;21-11-2017 17:51;0;11233529;2134371;;;13367900;;;;;0;;;;;
2026;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232882;21-11-2017;21-11-2017 17:51;0;17173361;3262939;;;20436300;;;;;0;;;;;
2027;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232884;21-11-2017;21-11-2017 17:51;0;15747731;2992069;;;18739800;;;;;0;;;;;
2028;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232893;21-11-2017;21-11-2017 17:51;0;10103025;1919575;;;12022600;;;;;0;;;;;
2029;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232901;21-11-2017;21-11-2017 17:51;0;9057731;1720969;;;10778700;;;;;0;;;;;
2030;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232898;21-11-2017;21-11-2017 17:51;0;7895378;1500122;;;9395500;;;;;0;;;;;
2031;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232905;21-11-2017;21-11-2017 17:51;0;9501513;1805287;;;11306800;;;;;0;;;;;
2032;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232906;21-11-2017;21-11-2017 17:51;0;18567000;3527730;;;22094730;;;;;0;;;;;
2033;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232908;21-11-2017;21-11-2017 17:51;0;9501513;1805287;;;11306800;;;;;0;;;;;
2034;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232913;21-11-2017;21-11-2017 17:51;0;8311765;1579235;;;9891000;;;;;0;;;;;
2035;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232907;21-11-2017;21-11-2017 17:51;0;8311765;1579235;;;9891000;;;;;0;;;;;
2036;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232914;21-11-2017;21-11-2017 17:51;0;5507353;1046397;;;6553750;;;;;0;;;;;
2037;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232916;21-11-2017;21-11-2017 17:51;0;6869496;1305204;;;8174700;;;;;0;;;;;
2038;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232920;21-11-2017;21-11-2017 17:51;0;6749286;1282364;;;8031650;;;;;0;;;;;
2039;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232923;21-11-2017;21-11-2017 17:51;0;14059412;2671288;;;16730700;;;;;0;;;;;
2040;33;Del Giro;81605600-4;ABRAHAM ZEDAN E HIJOS LIMITADA;38134;21-11-2017;21-11-2017 17:20;0;288252;54768;;;343020;;;;;0;;;;;
2041;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;249179;21-11-2017;21-11-2017 17:21;0;94499;17955;;;112454;;;;;0;;;;;
2042;33;Del Giro;50990460-K;PALACIOS OLIVA RENE ARMANDO Y OTRO;207;21-11-2017;21-11-2017 17:21;0;19000;3610;;;22610;;;;;0;;;;;
2043;33;Del Giro;96555640-0;Comercial Itala S.A.;211898;21-11-2017;21-11-2017 17:54;0;4655;884;;;5539;;;;;0;;;;;
2044;33;Del Giro;76069739-7;INVERSIONES NACE LIMITADA;390;21-11-2017;21-11-2017 17:55;0;151261;28740;;;180001;;;;;0;;;;;
2045;33;Del Giro;96364000-5;MMC Chile S.A.;436446;21-11-2017;21-11-2017 17:56;0;8392;1594;;;9986;;;;;0;;;;;
2046;33;Del Giro;96364000-5;MMC Chile S.A.;436447;21-11-2017;21-11-2017 17:56;0;52902;10051;;;62953;;;;;0;;;;;
2047;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362871;21-11-2017;21-11-2017 17:57;0;241500;45885;;;287385;;;;;0;;;;;
2048;33;Del Giro;76324604-3;SERVICIO TECNICO SKAN SERVICES LIMITADA;4049;21-11-2017;21-11-2017 17:26;0;228500;43415;;;271915;;;;;0;;;;;
2049;33;Del Giro;76005843-2;South Pacific Motor Chile S.A;78315;21-11-2017;21-11-2017 18:01;0;18564;3527;;;22091;;;;;0;;;;;
2050;33;Del Giro;77977880-0;COMERCIAL BIZHER SPA;7071;21-11-2017;21-11-2017 18:09;0;100840;19160;;;120000;;;;;0;;;;;
2051;33;Del Giro;77585800-1;AMAR Y COMPANIA LIMITADA;4803;21-11-2017;21-11-2017 17:33;0;104000;19760;;;123760;;;;;0;;;;;
2052;33;Del Giro;96918300-5;DIFOR CHILE S.A.;177115;21-11-2017;21-11-2017 18:18;0;65800;12502;;;78302;;;;;0;;;;;
2053;33;Del Giro;76410294-0;FELIPE DOSQUE AGUAYO Y COMPANIA LIMITADA;9277;21-11-2017;21-11-2017 17:43;0;5042;958;;;6000;;;;;0;;;;;
2054;33;Del Giro;76733480-K;COMERCIAL TIER S.A.;12302;21-11-2017;21-11-2017 18:28;0;147920;28105;;;176025;;;;;0;;;;;
2055;33;Del Giro;76082818-1;COMERCIAL ETA IN FIRE LIMITADA;13528;21-11-2017;21-11-2017 17:45;0;84000;15960;;;99960;;;;;0;;;;;
2056;33;Del Giro;76187325-3;COMERCIAL EL GARAGE LIMITADA;958;21-11-2017;21-11-2017 17:46;0;50420;9580;;;60000;;;;;0;;;;;
2057;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232885;21-11-2017;21-11-2017 17:51;0;17355000;3297450;;;20652450;;;;;0;;;;;
2058;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232887;21-11-2017;21-11-2017 17:51;0;17685126;3360174;;;21045300;;;;;0;;;;;
2059;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232883;21-11-2017;21-11-2017 17:51;0;17685126;3360174;;;21045300;;;;;0;;;;;
2060;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232888;21-11-2017;21-11-2017 17:51;0;11178403;2123897;;;13302300;;;;;0;;;;;
2061;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232890;21-11-2017;21-11-2017 17:51;0;13927311;2646189;;;16573500;;;;;0;;;;;
2062;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232886;21-11-2017;21-11-2017 17:51;0;15397000;2925430;;;18322430;;;;;0;;;;;
2063;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232889;21-11-2017;21-11-2017 17:51;0;23263361;4420039;;;27683400;;;;;0;;;;;
2064;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232891;21-11-2017;21-11-2017 17:51;0;8496470;1614329;;;10110799;;;;;0;;;;;
2065;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232895;21-11-2017;21-11-2017 17:51;0;5404034;1026766;;;6430800;;;;;0;;;;;
2066;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232894;21-11-2017;21-11-2017 17:51;0;8918151;1694449;;;10612600;;;;;0;;;;;
2067;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232896;21-11-2017;21-11-2017 17:51;0;5995462;1139138;;;7134600;;;;;0;;;;;
2068;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232892;21-11-2017;21-11-2017 17:51;0;5867899;1114901;;;6982800;;;;;0;;;;;
2069;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232902;21-11-2017;21-11-2017 17:51;0;20093109;3817691;;;23910800;;;;;0;;;;;
2070;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232897;21-11-2017;21-11-2017 17:51;0;12825882;2436918;;;15262800;;;;;0;;;;;
2071;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232899;21-11-2017;21-11-2017 17:51;0;5995462;1139138;;;7134600;;;;;0;;;;;
2072;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232900;21-11-2017;21-11-2017 17:51;0;9471092;1799507;;;11270599;;;;;0;;;;;
2073;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232904;21-11-2017;21-11-2017 17:51;0;14931000;2836890;;;17767890;;;;;0;;;;;
2074;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232903;21-11-2017;21-11-2017 17:51;0;10353782;1967219;;;12321001;;;;;0;;;;;
2075;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232909;21-11-2017;21-11-2017 17:51;0;7305882;1388118;;;8694000;;;;;0;;;;;
2076;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232911;21-11-2017;21-11-2017 17:51;0;18567000;3527730;;;22094730;;;;;0;;;;;
2077;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232910;21-11-2017;21-11-2017 17:51;0;9501513;1805287;;;11306800;;;;;0;;;;;
2078;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232915;21-11-2017;21-11-2017 17:51;0;32764706;6225294;;;38990000;;;;;0;;;;;
2079;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232912;21-11-2017;21-11-2017 17:51;0;10287000;1954530;;;12241530;;;;;0;;;;;
2080;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232918;21-11-2017;21-11-2017 17:51;0;32708235;6214565;;;38922800;;;;;0;;;;;
2081;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232917;21-11-2017;21-11-2017 17:51;0;22990800;4368252;;;27359052;;;;;0;;;;;
2082;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232919;21-11-2017;21-11-2017 17:51;0;17981177;3416424;;;21397601;;;;;0;;;;;
2083;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232922;21-11-2017;21-11-2017 17:51;0;20935200;3977688;;;24912888;;;;;0;;;;;
2084;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232921;21-11-2017;21-11-2017 17:51;0;5875001;1116250;;;6991251;;;;;0;;;;;
2085;33;Del Giro;6619123-0;RAFAEL HELO HORMAZABAL;5398;21-11-2017;21-11-2017 17:56;0;57563;10937;;;68500;;;;;0;;;;;
2086;33;Del Giro;76069739-7;INVERSIONES NACE LIMITADA;391;21-11-2017;21-11-2017 18:01;0;139664;26536;;;166200;;;;;0;;;;;
2087;33;Del Giro;76374069-2;OFISILLAS IMPORTACION DISTRIBUCION Y COMERCIALIZACION LIMITADA;5287;21-11-2017;21-11-2017 18:06;0;67900;12901;;;80801;;;;;0;;;;;
2088;33;Del Giro;96870620-9;HONDA MOTOR DE CHILE S.A.;355533;21-11-2017;21-11-2017 19:09;0;24708782;4694669;;;29403451;;;;;0;;;;;
2089;33;Del Giro;96870620-9;HONDA MOTOR DE CHILE S.A.;355534;21-11-2017;21-11-2017 19:09;0;8890294;1689156;;;10579450;;;;;0;;;;;
2090;33;Del Giro;96870620-9;HONDA MOTOR DE CHILE S.A.;355535;21-11-2017;21-11-2017 19:09;0;8890294;1689156;;;10579450;;;;;0;;;;;
2091;33;Del Giro;96870620-9;HONDA MOTOR DE CHILE S.A.;355536;21-11-2017;21-11-2017 19:09;0;8890294;1689156;;;10579450;;;;;0;;;;;
2092;33;Del Giro;96870620-9;HONDA MOTOR DE CHILE S.A.;355537;21-11-2017;21-11-2017 19:09;0;8890294;1689156;;;10579450;;;;;0;;;;;
2093;33;Del Giro;96870620-9;HONDA MOTOR DE CHILE S.A.;355538;21-11-2017;21-11-2017 19:09;0;8890294;1689156;;;10579450;;;;;0;;;;;
2094;33;Del Giro;96870620-9;HONDA MOTOR DE CHILE S.A.;355539;21-11-2017;21-11-2017 19:09;0;15202479;2888471;;;18090950;;;;;0;;;;;
2095;33;Del Giro;96870620-9;HONDA MOTOR DE CHILE S.A.;355540;21-11-2017;21-11-2017 19:09;0;15202479;2888471;;;18090950;;;;;0;;;;;
2096;33;Del Giro;96870620-9;HONDA MOTOR DE CHILE S.A.;355541;21-11-2017;21-11-2017 19:09;0;15202479;2888471;;;18090950;;;;;0;;;;;
2097;33;Del Giro;96870620-9;HONDA MOTOR DE CHILE S.A.;355542;21-11-2017;21-11-2017 19:09;0;8890294;1689156;;;10579450;;;;;0;;;;;
2098;33;Del Giro;96870620-9;HONDA MOTOR DE CHILE S.A.;355543;21-11-2017;21-11-2017 19:09;0;8890294;1689156;;;10579450;;;;;0;;;;;
2099;33;Del Giro;96870620-9;HONDA MOTOR DE CHILE S.A.;355544;21-11-2017;21-11-2017 19:09;0;8890294;1689156;;;10579450;;;;;0;;;;;
2100;33;Del Giro;9425991-6;HEINZ HANZ GLADE CROVO;448;21-11-2017;21-11-2017 19:11;0;35000;6650;;;41650;;;;;0;;;;;
2101;33;Del Giro;12549329-7;LUIS ALFREDO GARRIDO PINO;813;21-11-2017;21-11-2017 18:21;0;117647;22353;;;140000;;;;;0;;;;;
2102;33;Del Giro;81915900-9;COOP DE SERVICIOS DE DUENOS DE AUTOTOBUS;94688;21-11-2017;21-11-2017 18:26;0;12361;2349;;;22700;;;;;0;;35;7990;1;
2103;33;Del Giro;76603344-K;INVERSIONES ELENA LIMITADA;299;21-11-2017;21-11-2017 19:25;0;359982;68397;;;428379;;;;;0;;;;;
2104;33;Del Giro;99513400-4;CGE DISTRIBUCIÓN;9522446;21-11-2017;21-11-2017 19:47;0;37170;7062;;;44232;;;;;0;;;;;
2105;33;Del Giro;99513400-4;CGE DISTRIBUCIÓN;9525169;21-11-2017;21-11-2017 19:47;0;11271;2141;;;13412;;;;;0;;;;;
2106;61;Del Giro;76603344-K;INVERSIONES ELENA LIMITADA;16;21-11-2017;21-11-2017 19:23;0;359982;68397;;;428379;;;;;0;;;;;
2107;33;Del Giro;76550329-9;AUTOMOTRIZ.CL SPA;221;20-11-2017;21-11-2017 20:07;0;20000;3800;;;23800;;;;;0;;;;;
2108;33;Del Giro;76550329-9;AUTOMOTRIZ.CL SPA;222;20-11-2017;21-11-2017 20:15;0;232000;44080;;;276080;;;;;0;;;;;
2109;33;Del Giro;76550329-9;AUTOMOTRIZ.CL SPA;224;20-11-2017;21-11-2017 20:29;0;115500;21945;;;137445;;;;;0;;;;;
2110;33;Del Giro;76550329-9;AUTOMOTRIZ.CL SPA;223;20-11-2017;21-11-2017 20:25;0;224000;42560;;;266560;;;;;0;;;;;
2111;33;Del Giro;78701740-1;WURTH CHILE LIMITADA;775367;21-11-2017;21-11-2017 20:26;0;62175;11813;;;73988;;;;;0;;;;;
2112;33;Del Giro;78701740-1;WURTH CHILE LIMITADA;775375;21-11-2017;21-11-2017 20:30;0;158000;30020;;;188020;;;;;0;;;;;
2113;33;Del Giro;76550329-9;AUTOMOTRIZ.CL SPA;225;20-11-2017;21-11-2017 20:32;0;384000;72960;;;456960;;;;;0;;;;;
2114;33;Del Giro;76550329-9;AUTOMOTRIZ.CL SPA;226;20-11-2017;21-11-2017 20:35;0;700000;133000;;;833000;;;;;0;;;;;
2115;33;Del Giro;76550329-9;AUTOMOTRIZ.CL SPA;227;20-11-2017;21-11-2017 20:38;0;180000;34200;;;214200;;;;;0;;;;;
2116;33;Del Giro;78701740-1;WURTH CHILE LIMITADA;775387;21-11-2017;21-11-2017 20:42;0;483745;91912;;;575657;;;;;0;;;;;
2117;33;Del Giro;76833300-9;ESSBIO S.A.;1229971;21-11-2017;21-11-2017 22:14;0;10870;2065;;;12935;;;;;0;;;;;
2118;33;Del Giro;19043336-6;DIEGO EMILIO COFRE SALGADO;30;21-11-2017;21-11-2017 22:17;0;50000;9500;;;59500;;;;;0;;;;;
2119;33;Del Giro;19043336-6;DIEGO EMILIO COFRE SALGADO;31;21-11-2017;21-11-2017 22:21;0;100000;19000;;;119000;;;;;0;;;;;
2120;33;Del Giro;76420553-7;L Y S LIMITADA;130;21-11-2017;21-11-2017 22:42;0;15000;2850;;;17850;;;;;0;;;;;
2121;33;Del Giro;7308655-8;Augusto Reinaldo Wikee Reyes;14378;21-11-2017;21-11-2017 23:26;0;115966;22034;;;138000;;;;;0;;;;;
2122;33;Del Giro;76471729-5;SERVICIOS CEGA SPA;65;21-11-2017;21-11-2017 23:34;0;275000;52250;;;327250;;;;;0;;;;;
